# mapping_set_id: https://github.com/bridgedb/tiwid/raw/refs/heads/main/artifacts/tiwid.sssom.tsv
# mapping_set_description: This Is Where Identifiers Die
# license: https://creativecommons.org/publicdomain/zero/1.0/
# curie_map:
#   cas: https://commonchemistry.cas.org/detail?cas_rn=
#   CHEBI: http://purl.obolibrary.org/obo/CHEBI_
#   chemspider: https://bioregistry.io/chemspider:
#   ensembl: https://www.ensembl.org/id/
#   hgnc.symbol: https://www.genenames.org/data/gene-symbol-report/#!/symbol/
#   hmdb: http://www.hmdb.ca/metabolites/
#   IAO: http://purl.obolibrary.org/obo/IAO_
#   lipidmaps: http://www.lipidmaps.org/data/LMSDRecord.php?LMID=
#   molmedb: https://molmedb.upol.cz/mol/
#   omim: https://omim.org/MIM:
#   pmc: http://europepmc.org/articles/
#   ppr: https://europepmc.org/article/ppr/
#   pubchem.compound: https://pubchem.ncbi.nlm.nih.gov/compound/
#   pubmed: https://bioregistry.io/pubmed:
#   uniprot: http://purl.uniprot.org/uniprot/
#   wikidata: http://www.wikidata.org/entity/
#   wikipathways: http://www.wikipathways.org/instance/
subject_id	predicate_id	object_id	mapping_justification	mapping_date	author_id
wikidata:Q60785024	IAO:0100001	wikidata:Q27280952	semapv:ManualMappingCuration		
wikidata:Q60785053	IAO:0100001	wikidata:Q4652482	semapv:ManualMappingCuration		
wikidata:Q60790261	IAO:0100001	wikidata:Q27074391	semapv:ManualMappingCuration		
wikidata:Q60825877	IAO:0100001	wikidata:Q419600	semapv:ManualMappingCuration		
wikidata:Q6082688	IAO:0100001	wikidata:Q412178	semapv:ManualMappingCuration		
wikidata:Q60827903	IAO:0100001	wikidata:Q965955	semapv:ManualMappingCuration		
wikidata:Q6085359	IAO:0100001	wikidata:Q4407886	semapv:ManualMappingCuration		
wikidata:Q6087401	IAO:0100001	wikidata:Q542929	semapv:ManualMappingCuration		
wikidata:Q6087786	IAO:0100001	wikidata:Q1653730	semapv:ManualMappingCuration		
wikidata:Q6087947	IAO:0100001	wikidata:Q288806	semapv:ManualMappingCuration		
wikidata:Q6087950	IAO:0100001	wikidata:Q2726127	semapv:ManualMappingCuration		
wikidata:Q60914047	IAO:0100001	wikidata:Q418060	semapv:ManualMappingCuration		
wikidata:Q60914093	IAO:0100001	wikidata:Q410842	semapv:ManualMappingCuration		
wikidata:Q60914330	IAO:0100001	wikidata:Q410846	semapv:ManualMappingCuration		
wikidata:Q6091951	IAO:0100001	wikidata:Q26075	semapv:ManualMappingCuration		
wikidata:Q60929969	IAO:0100001	wikidata:Q15322709	semapv:ManualMappingCuration		
wikidata:Q6093818	IAO:0100001	wikidata:Q2069797	semapv:ManualMappingCuration		
wikidata:Q60963917	IAO:0100001	wikidata:Q15730234	semapv:ManualMappingCuration		
wikidata:Q6096914	IAO:0100001	wikidata:Q45050	semapv:ManualMappingCuration		
wikidata:Q60972291	IAO:0100001	wikidata:Q2823258	semapv:ManualMappingCuration		
wikidata:Q60980602	IAO:0100001	wikidata:Q4030702	semapv:ManualMappingCuration		
wikidata:Q60981875	IAO:0100001	wikidata:Q26840944	semapv:ManualMappingCuration		
wikidata:Q60983364	IAO:0100001	wikidata:Q27258255	semapv:ManualMappingCuration		
wikidata:Q60983395	IAO:0100001	wikidata:Q27155863	semapv:ManualMappingCuration		
wikidata:Q60991096	IAO:0100001	wikidata:Q3743702	semapv:ManualMappingCuration		
wikidata:Q60998673	IAO:0100001	wikidata:Q421171	semapv:ManualMappingCuration		
wikidata:Q60998682	IAO:0100001	wikidata:Q250442	semapv:ManualMappingCuration		
wikidata:Q60998683	IAO:0100001	wikidata:Q674	semapv:ManualMappingCuration		
wikidata:Q60998687	IAO:0100001	wikidata:Q416716	semapv:ManualMappingCuration		
wikidata:Q60998699	IAO:0100001	wikidata:Q415619	semapv:ManualMappingCuration		
wikidata:Q61014522	IAO:0100001	wikidata:Q27108965	semapv:ManualMappingCuration		
wikidata:Q61058016	IAO:0100001	wikidata:Q408775	semapv:ManualMappingCuration		
wikidata:Q61068075	IAO:0100001	wikidata:Q169336	semapv:ManualMappingCuration		
wikidata:Q61073777	IAO:0100001	wikidata:Q1032539	semapv:ManualMappingCuration		
wikidata:Q61082108	IAO:0100001	wikidata:Q27270610	semapv:ManualMappingCuration		
wikidata:Q61082117	IAO:0100001	wikidata:Q27252291	semapv:ManualMappingCuration		
wikidata:Q61082127	IAO:0100001	wikidata:Q27255678	semapv:ManualMappingCuration		
wikidata:Q61082140	IAO:0100001	wikidata:Q27256784	semapv:ManualMappingCuration		
wikidata:Q61082143	IAO:0100001	wikidata:Q27270546	semapv:ManualMappingCuration		
wikidata:Q61082171	IAO:0100001	wikidata:Q27155933	semapv:ManualMappingCuration		
wikidata:Q61082176	IAO:0100001	wikidata:Q27294470	semapv:ManualMappingCuration		
wikidata:Q61082186	IAO:0100001	wikidata:Q27290010	semapv:ManualMappingCuration		
wikidata:Q61082189	IAO:0100001	wikidata:Q27275092	semapv:ManualMappingCuration		
wikidata:Q61082198	IAO:0100001	wikidata:Q27277496	semapv:ManualMappingCuration		
wikidata:Q61082216	IAO:0100001	wikidata:Q27288369	semapv:ManualMappingCuration		
wikidata:Q61082239	IAO:0100001	wikidata:Q99374	semapv:ManualMappingCuration		
wikidata:Q61082423	IAO:0100001	wikidata:Q27888090	semapv:ManualMappingCuration		
wikidata:Q61082428	IAO:0100001	wikidata:Q72500147	semapv:ManualMappingCuration		
wikidata:Q61082442	IAO:0100001	wikidata:Q27140166	semapv:ManualMappingCuration		
wikidata:Q61082450	IAO:0100001	wikidata:Q27281080	semapv:ManualMappingCuration		
wikidata:Q61082489	IAO:0100001	wikidata:Q18471170	semapv:ManualMappingCuration		
wikidata:Q61082539	IAO:0100001	wikidata:Q112657888	semapv:ManualMappingCuration		
wikidata:Q61082542	IAO:0100001	wikidata:Q81992567	semapv:ManualMappingCuration		
wikidata:Q61082557	IAO:0100001	wikidata:Q27274128	semapv:ManualMappingCuration		
wikidata:Q61082558	IAO:0100001	wikidata:Q15633283	semapv:ManualMappingCuration		
wikidata:Q61082578	IAO:0100001	wikidata:Q27291591	semapv:ManualMappingCuration		
wikidata:Q61082603	IAO:0100001	wikidata:Q27295047	semapv:ManualMappingCuration		
wikidata:Q61083174	IAO:0100001	wikidata:Q27155789	semapv:ManualMappingCuration		
wikidata:Q61083395	IAO:0100001	wikidata:Q18212441	semapv:ManualMappingCuration		
wikidata:Q61083466	IAO:0100001	wikidata:Q27236650	semapv:ManualMappingCuration		
wikidata:Q61083509	IAO:0100001	wikidata:Q27272365	semapv:ManualMappingCuration		
wikidata:Q61083523	IAO:0100001	wikidata:Q723321	semapv:ManualMappingCuration		
wikidata:Q61083539	IAO:0100001	wikidata:Q27270705	semapv:ManualMappingCuration		
wikidata:Q61083554	IAO:0100001	wikidata:Q27268087	semapv:ManualMappingCuration		
wikidata:Q61083555	IAO:0100001	wikidata:Q82917987	semapv:ManualMappingCuration		
wikidata:Q61083565	IAO:0100001	wikidata:Q27291512	semapv:ManualMappingCuration		
wikidata:Q61083583	IAO:0100001	wikidata:Q27282428	semapv:ManualMappingCuration		
wikidata:Q61083615	IAO:0100001	wikidata:Q27266310	semapv:ManualMappingCuration		
wikidata:Q61083634	IAO:0100001	wikidata:Q27257955	semapv:ManualMappingCuration		
wikidata:Q61083740	IAO:0100001	wikidata:Q25474029	semapv:ManualMappingCuration		
wikidata:Q61083783	IAO:0100001	wikidata:Q27283539	semapv:ManualMappingCuration		
wikidata:Q61083840	IAO:0100001	wikidata:Q27263116	semapv:ManualMappingCuration		
wikidata:Q61083853	IAO:0100001	wikidata:Q27261657	semapv:ManualMappingCuration		
wikidata:Q61084179	IAO:0100001	wikidata:Q83081189	semapv:ManualMappingCuration		
wikidata:Q61084249	IAO:0100001	wikidata:Q112065481	semapv:ManualMappingCuration		
wikidata:Q61084282	IAO:0100001	wikidata:Q27293452	semapv:ManualMappingCuration		
wikidata:Q61084641	IAO:0100001	wikidata:Q63395408	semapv:ManualMappingCuration		
wikidata:Q61084652	IAO:0100001	wikidata:Q27159582	semapv:ManualMappingCuration		
wikidata:Q61084653	IAO:0100001	wikidata:Q904612	semapv:ManualMappingCuration		
wikidata:Q61084666	IAO:0100001	wikidata:Q3074512	semapv:ManualMappingCuration		
wikidata:Q61128084	IAO:0100001	wikidata:Q79566	semapv:ManualMappingCuration		
wikidata:Q61128092	IAO:0100001	wikidata:Q2452855	semapv:ManualMappingCuration		
wikidata:Q61129957	IAO:0100001	wikidata:Q218642	semapv:ManualMappingCuration		
wikidata:Q61130940	IAO:0100001	wikidata:Q32921	semapv:ManualMappingCuration		
wikidata:Q61132167	IAO:0100001	wikidata:Q424294	semapv:ManualMappingCuration		
wikidata:Q6121946	IAO:0100001	wikidata:Q7424590	semapv:ManualMappingCuration		
wikidata:Q6123370	IAO:0100001	wikidata:Q4413415	semapv:ManualMappingCuration		
wikidata:Q6124681	IAO:0100001	wikidata:Q4415058	semapv:ManualMappingCuration		
wikidata:Q6129489	IAO:0100001	wikidata:Q421420	semapv:ManualMappingCuration		
wikidata:Q6135273	IAO:0100001	wikidata:Q417915	semapv:ManualMappingCuration		
wikidata:Q61356089	IAO:0100001	wikidata:Q48247950	semapv:ManualMappingCuration		
wikidata:Q6135873	IAO:0100001	wikidata:Q899094	semapv:ManualMappingCuration		
wikidata:Q6136447	IAO:0100001	wikidata:Q3361209	semapv:ManualMappingCuration		
wikidata:Q6138281	IAO:0100001	wikidata:Q280159	semapv:ManualMappingCuration		
wikidata:Q6138913	IAO:0100001	wikidata:Q5948038	semapv:ManualMappingCuration		
wikidata:Q6139100	IAO:0100001	wikidata:Q24953060	semapv:ManualMappingCuration		
wikidata:Q6141632	IAO:0100001	wikidata:Q2907272	semapv:ManualMappingCuration		
wikidata:Q6143664	IAO:0100001	wikidata:Q411822	semapv:ManualMappingCuration		
wikidata:Q6146347	IAO:0100001	wikidata:Q424260	semapv:ManualMappingCuration		
wikidata:Q6146947	IAO:0100001	wikidata:Q411462	semapv:ManualMappingCuration		
wikidata:Q61504553	IAO:0100001	wikidata:Q27289804	semapv:ManualMappingCuration		
wikidata:Q6152263	IAO:0100001	wikidata:Q29417	semapv:ManualMappingCuration		
wikidata:Q6152686	IAO:0100001	wikidata:Q4463083	semapv:ManualMappingCuration		
wikidata:Q6152781	IAO:0100001	wikidata:Q420320	semapv:ManualMappingCuration		
wikidata:Q6159369	IAO:0100001	wikidata:Q847560	semapv:ManualMappingCuration		
wikidata:Q6160558	IAO:0100001	wikidata:Q418288	semapv:ManualMappingCuration		
wikidata:Q6163233	IAO:0100001	wikidata:Q4013798	semapv:ManualMappingCuration		
wikidata:Q61651288	IAO:0100001	wikidata:Q17493530	semapv:ManualMappingCuration		
wikidata:Q61652640	IAO:0100001	wikidata:Q27167119	semapv:ManualMappingCuration		
wikidata:Q61696500	IAO:0100001	wikidata:Q16856203	semapv:ManualMappingCuration		
wikidata:Q61703980	IAO:0100001	wikidata:Q57054	semapv:ManualMappingCuration		
wikidata:Q61707521	IAO:0100001	wikidata:Q27103950	semapv:ManualMappingCuration		
wikidata:Q61720526	IAO:0100001	wikidata:Q283	semapv:ManualMappingCuration		
wikidata:Q6172545	IAO:0100001	wikidata:Q2246598	semapv:ManualMappingCuration		
wikidata:Q6172556	IAO:0100001	wikidata:Q420346	semapv:ManualMappingCuration		
wikidata:Q6172558	IAO:0100001	wikidata:Q416260	semapv:ManualMappingCuration		
wikidata:Q61745304	IAO:0100001	wikidata:Q2439424	semapv:ManualMappingCuration		
wikidata:Q61745400	IAO:0100001	wikidata:Q27159509	semapv:ManualMappingCuration		
wikidata:Q6174985	IAO:0100001	wikidata:Q1364871	semapv:ManualMappingCuration		
wikidata:Q6175151	IAO:0100001	wikidata:Q306140	semapv:ManualMappingCuration		
wikidata:Q61853869	IAO:0100001	wikidata:Q1674400	semapv:ManualMappingCuration		
wikidata:Q61912550	IAO:0100001	wikidata:Q27103283	semapv:ManualMappingCuration		
wikidata:Q61990499	IAO:0100001	wikidata:Q1240093	semapv:ManualMappingCuration		
wikidata:Q61990513	IAO:0100001	wikidata:Q660090	semapv:ManualMappingCuration		
wikidata:Q61990545	IAO:0100001	wikidata:Q5443204	semapv:ManualMappingCuration		
wikidata:Q61996812	IAO:0100001	wikidata:Q3398231	semapv:ManualMappingCuration		
wikidata:Q62084191	IAO:0100001	wikidata:Q27268844	semapv:ManualMappingCuration		
wikidata:Q62091855	IAO:0100001	wikidata:Q27259740	semapv:ManualMappingCuration		
wikidata:Q62415598	IAO:0100001	wikidata:Q36428249	semapv:ManualMappingCuration		
wikidata:Q62456932	IAO:0100001	wikidata:Q15408408	semapv:ManualMappingCuration		
wikidata:Q62554378	IAO:0100001	wikidata:Q4492348	semapv:ManualMappingCuration		
wikidata:Q62625929	IAO:0100001	wikidata:Q410563	semapv:ManualMappingCuration		
wikidata:Q62912370	IAO:0100001	wikidata:Q35671055	semapv:ManualMappingCuration		
wikidata:Q63088175	IAO:0100001	wikidata:Q61637544	semapv:ManualMappingCuration		
wikidata:Q63088197	IAO:0100001	wikidata:Q27155874	semapv:ManualMappingCuration		
wikidata:Q63117716	IAO:0100001	wikidata:Q25304652	semapv:ManualMappingCuration		
wikidata:Q63148670	IAO:0100001	wikidata:Q27286022	semapv:ManualMappingCuration		
wikidata:Q63148701	IAO:0100001	wikidata:Q15730225	semapv:ManualMappingCuration		
wikidata:Q63169777	IAO:0100001	wikidata:Q27094867	semapv:ManualMappingCuration		
wikidata:Q63186868	IAO:0100001	wikidata:Q4348637	semapv:ManualMappingCuration		
wikidata:Q63197927	IAO:0100001	wikidata:Q22668699	semapv:ManualMappingCuration		
wikidata:Q63212296	IAO:0100001	wikidata:Q422442	semapv:ManualMappingCuration		
wikidata:Q6328842	IAO:0100001	wikidata:Q27894221	semapv:ManualMappingCuration		
wikidata:Q63341742	IAO:0100001	wikidata:Q15426249	semapv:ManualMappingCuration		
wikidata:Q63368193	IAO:0100001	wikidata:Q11344	semapv:ManualMappingCuration		
wikidata:Q63390490	IAO:0100001	wikidata:Q340267	semapv:ManualMappingCuration		
wikidata:Q63390498	IAO:0100001	wikidata:Q1586727	semapv:ManualMappingCuration		
wikidata:Q63390502	IAO:0100001	wikidata:Q4915367	semapv:ManualMappingCuration		
wikidata:Q63390505	IAO:0100001	wikidata:Q53858035	semapv:ManualMappingCuration		
wikidata:Q63390538	IAO:0100001	wikidata:Q416407	semapv:ManualMappingCuration		
wikidata:Q63391607	IAO:0100001	wikidata:Q2044136	semapv:ManualMappingCuration		
wikidata:Q63392138	IAO:0100001	wikidata:Q7028230	semapv:ManualMappingCuration		
wikidata:Q63392431	IAO:0100001	wikidata:Q419572	semapv:ManualMappingCuration		
wikidata:Q63392745	IAO:0100001	wikidata:Q19862517	semapv:ManualMappingCuration		
wikidata:Q63392855	IAO:0100001	wikidata:Q15632794	semapv:ManualMappingCuration		
wikidata:Q63395372	IAO:0100001	wikidata:Q21045149	semapv:ManualMappingCuration		
wikidata:Q63395640	IAO:0100001	wikidata:Q3597981	semapv:ManualMappingCuration		
wikidata:Q63395658	IAO:0100001	wikidata:Q424860	semapv:ManualMappingCuration		
wikidata:Q63395782	IAO:0100001	wikidata:Q3596743	semapv:ManualMappingCuration		
wikidata:Q63395840	IAO:0100001	wikidata:Q10395568	semapv:ManualMappingCuration		
wikidata:Q63395892	IAO:0100001	wikidata:Q3133329	semapv:ManualMappingCuration		
wikidata:Q63396017	IAO:0100001	wikidata:Q796619	semapv:ManualMappingCuration		
wikidata:Q63396422	IAO:0100001	wikidata:Q10382439	semapv:ManualMappingCuration		
wikidata:Q63398126	IAO:0100001	wikidata:Q11320430	semapv:ManualMappingCuration		
wikidata:Q63398400	IAO:0100001	wikidata:Q18212182	semapv:ManualMappingCuration		
wikidata:Q63398546	IAO:0100001	wikidata:Q39045292	semapv:ManualMappingCuration		
wikidata:Q63398865	IAO:0100001	wikidata:Q5748732	semapv:ManualMappingCuration		
wikidata:Q63398891	IAO:0100001	wikidata:Q409054	semapv:ManualMappingCuration		
wikidata:Q63399049	IAO:0100001	wikidata:Q209404	semapv:ManualMappingCuration		
wikidata:Q63399161	IAO:0100001	wikidata:Q19853527	semapv:ManualMappingCuration		
wikidata:Q63399687	IAO:0100001	wikidata:Q419552	semapv:ManualMappingCuration		
wikidata:Q63408635	IAO:0100001	wikidata:Q427000	semapv:ManualMappingCuration		
wikidata:Q63408763	IAO:0100001	wikidata:Q2823302	semapv:ManualMappingCuration		
wikidata:Q63408886	IAO:0100001	wikidata:Q7827782	semapv:ManualMappingCuration		
wikidata:Q63408941	IAO:0100001	wikidata:Q18211505	semapv:ManualMappingCuration		
wikidata:Q63409232	IAO:0100001	wikidata:Q422067	semapv:ManualMappingCuration		
wikidata:Q63409344	IAO:0100001	wikidata:Q4971946	semapv:ManualMappingCuration		
wikidata:Q63409446	IAO:0100001	wikidata:Q417219	semapv:ManualMappingCuration		
wikidata:Q63409590	IAO:0100001	wikidata:Q9696360	semapv:ManualMappingCuration		
wikidata:Q63409794	IAO:0100001	wikidata:Q56065866	semapv:ManualMappingCuration		
wikidata:Q63409893	IAO:0100001	wikidata:Q72491286	semapv:ManualMappingCuration		
wikidata:Q63410038	IAO:0100001	wikidata:Q63410037	semapv:ManualMappingCuration		
wikidata:Q63410078	IAO:0100001	wikidata:Q63410014	semapv:ManualMappingCuration		
wikidata:Q63410091	IAO:0100001	wikidata:Q63410036	semapv:ManualMappingCuration		
wikidata:Q63410111	IAO:0100001	wikidata:Q63410072	semapv:ManualMappingCuration		
wikidata:Q63410113	IAO:0100001	wikidata:Q63410073	semapv:ManualMappingCuration		
wikidata:Q63412491	IAO:0100001	wikidata:Q63412490	semapv:ManualMappingCuration		
wikidata:Q63441395	IAO:0100001	wikidata:Q2180922	semapv:ManualMappingCuration		
wikidata:Q63441399	IAO:0100001	wikidata:Q27252633	semapv:ManualMappingCuration		
wikidata:Q63441413	IAO:0100001	wikidata:Q27283096	semapv:ManualMappingCuration		
wikidata:Q63448768	IAO:0100001	wikidata:Q15141591	semapv:ManualMappingCuration		
wikidata:Q63554019	IAO:0100001	wikidata:Q63455837	semapv:ManualMappingCuration		
wikidata:Q63777032	IAO:0100001	wikidata:Q567575	semapv:ManualMappingCuration		
wikidata:Q63781419	IAO:0100001	wikidata:Q21099119	semapv:ManualMappingCuration		
wikidata:Q63980643	IAO:0100001	wikidata:Q27453642	semapv:ManualMappingCuration		
wikidata:Q63989777	IAO:0100001	wikidata:Q56558698	semapv:ManualMappingCuration		
wikidata:Q6403529	IAO:0100001	wikidata:Q423910	semapv:ManualMappingCuration		
wikidata:Q64109919	IAO:0100001	wikidata:Q27255970	semapv:ManualMappingCuration		
wikidata:Q6411217	IAO:0100001	wikidata:Q3333694	semapv:ManualMappingCuration		
wikidata:Q64167943	IAO:0100001	wikidata:Q15628204	semapv:ManualMappingCuration		
wikidata:Q64244902	IAO:0100001	wikidata:Q27286270	semapv:ManualMappingCuration		
wikidata:Q64359157	IAO:0100001	wikidata:Q425285	semapv:ManualMappingCuration		
wikidata:Q6441879	IAO:0100001	wikidata:Q5641126	semapv:ManualMappingCuration		
wikidata:Q6447709	IAO:0100001	wikidata:Q423417	semapv:ManualMappingCuration		
wikidata:Q64516718	IAO:0100001	wikidata:Q4457896	semapv:ManualMappingCuration		
wikidata:Q6467851	IAO:0100001	wikidata:Q2436884	semapv:ManualMappingCuration		
wikidata:Q64699207	IAO:0100001	wikidata:Q12439816	semapv:ManualMappingCuration		
wikidata:Q64800048	IAO:0100001	wikidata:Q467651	semapv:ManualMappingCuration		
wikidata:Q64827884	IAO:0100001	wikidata:Q3347765	semapv:ManualMappingCuration		
wikidata:Q64827884	IAO:0100001	wikidata:Q3347765	semapv:ManualMappingCuration		
wikidata:Q64827893	IAO:0100001	wikidata:Q3347765	semapv:ManualMappingCuration		
wikidata:Q64827893	IAO:0100001	wikidata:Q3347765	semapv:ManualMappingCuration		
wikidata:Q64970332	IAO:0100001	wikidata:Q15726023	semapv:ManualMappingCuration		
wikidata:Q65017088	IAO:0100001	wikidata:Q28529717	semapv:ManualMappingCuration		
wikidata:Q65045168	IAO:0100001	wikidata:Q20817212	semapv:ManualMappingCuration		
wikidata:Q65045415	IAO:0100001	wikidata:Q415988	semapv:ManualMappingCuration		
wikidata:Q65046275	IAO:0100001	wikidata:Q15633258	semapv:ManualMappingCuration		
wikidata:Q65047795	IAO:0100001	wikidata:Q28458068	semapv:ManualMappingCuration		
wikidata:Q65051975	IAO:0100001	wikidata:Q27122268	semapv:ManualMappingCuration		
wikidata:Q65053520	IAO:0100001	wikidata:Q27094084	semapv:ManualMappingCuration		
wikidata:Q65056770	IAO:0100001	wikidata:Q17419195	semapv:ManualMappingCuration		
wikidata:Q65056894	IAO:0100001	wikidata:Q27094625	semapv:ManualMappingCuration		
wikidata:Q65058387	IAO:0100001	wikidata:Q104986978	semapv:ManualMappingCuration		
wikidata:Q65060199	IAO:0100001	wikidata:Q4119810	semapv:ManualMappingCuration		
wikidata:Q65063827	IAO:0100001	wikidata:Q27282414	semapv:ManualMappingCuration		
wikidata:Q65063838	IAO:0100001	wikidata:Q30161489	semapv:ManualMappingCuration		
wikidata:Q65089047	IAO:0100001	wikidata:Q2439424	semapv:ManualMappingCuration		
wikidata:Q65096130	IAO:0100001	wikidata:Q27119774	semapv:ManualMappingCuration		
wikidata:Q65096139	IAO:0100001	wikidata:Q27119775	semapv:ManualMappingCuration		
wikidata:Q65119223	IAO:0100001	wikidata:Q27263630	semapv:ManualMappingCuration		
wikidata:Q65126321	IAO:0100001	wikidata:Q2091170	semapv:ManualMappingCuration		
wikidata:Q65130758	IAO:0100001	wikidata:Q2806548	semapv:ManualMappingCuration		
wikidata:Q65133640	IAO:0100001	wikidata:Q418014	semapv:ManualMappingCuration		
wikidata:Q65133752	IAO:0100001	wikidata:Q417426	semapv:ManualMappingCuration		
wikidata:Q65157368	IAO:0100001	wikidata:Q193166	semapv:ManualMappingCuration		
wikidata:Q65161353	IAO:0100001	wikidata:Q3524791	semapv:ManualMappingCuration		
wikidata:Q65162334	IAO:0100001	wikidata:Q4637097	semapv:ManualMappingCuration		
wikidata:Q65162338	IAO:0100001	wikidata:Q270162	semapv:ManualMappingCuration		
wikidata:Q65162342	IAO:0100001	wikidata:Q513937	semapv:ManualMappingCuration		
wikidata:Q65162354	IAO:0100001	wikidata:Q27888393	semapv:ManualMappingCuration		
wikidata:Q65162410	IAO:0100001	wikidata:Q4726990	semapv:ManualMappingCuration		
wikidata:Q65162414	IAO:0100001	wikidata:Q4726988	semapv:ManualMappingCuration		
wikidata:Q65162420	IAO:0100001	wikidata:Q3612806	semapv:ManualMappingCuration		
wikidata:Q65162450	IAO:0100001	wikidata:Q1392795	semapv:ManualMappingCuration		
wikidata:Q65162521	IAO:0100001	wikidata:Q413504	semapv:ManualMappingCuration		
wikidata:Q65162525	IAO:0100001	wikidata:Q409373	semapv:ManualMappingCuration		
wikidata:Q65162529	IAO:0100001	wikidata:Q523771	semapv:ManualMappingCuration		
wikidata:Q65162542	IAO:0100001	wikidata:Q340032	semapv:ManualMappingCuration		
wikidata:Q65162549	IAO:0100001	wikidata:Q862414	semapv:ManualMappingCuration		
wikidata:Q65162560	IAO:0100001	wikidata:Q56559272	semapv:ManualMappingCuration		
wikidata:Q65162569	IAO:0100001	wikidata:Q4904728	semapv:ManualMappingCuration		
wikidata:Q65162584	IAO:0100001	wikidata:Q4938950	semapv:ManualMappingCuration		
wikidata:Q65162588	IAO:0100001	wikidata:Q27295867	semapv:ManualMappingCuration		
wikidata:Q65162596	IAO:0100001	wikidata:Q412699	semapv:ManualMappingCuration		
wikidata:Q65162615	IAO:0100001	wikidata:Q421119	semapv:ManualMappingCuration		
wikidata:Q65162624	IAO:0100001	wikidata:Q27293516	semapv:ManualMappingCuration		
wikidata:Q65162651	IAO:0100001	wikidata:Q5101067	semapv:ManualMappingCuration		
wikidata:Q65162690	IAO:0100001	wikidata:Q909987	semapv:ManualMappingCuration		
wikidata:Q65162694	IAO:0100001	wikidata:Q1645622	semapv:ManualMappingCuration		
wikidata:Q65162721	IAO:0100001	wikidata:Q383730	semapv:ManualMappingCuration		
wikidata:Q65162730	IAO:0100001	wikidata:Q27255747	semapv:ManualMappingCuration		
wikidata:Q65162752	IAO:0100001	wikidata:Q25091391	semapv:ManualMappingCuration		
wikidata:Q65162760	IAO:0100001	wikidata:Q1164067	semapv:ManualMappingCuration		
wikidata:Q65162764	IAO:0100001	wikidata:Q5261287	semapv:ManualMappingCuration		
wikidata:Q65162769	IAO:0100001	wikidata:Q904668	semapv:ManualMappingCuration		
