#did	when	nextofkin
Q72516275		Q27138140
Q72514838		Q27138607
Q72514836		Q27138610
Q72462392		Q27138784
Q30314538		Q27116390
Q28209315		Q27132235
Q25100059		Q27132633
Q72480589		Q27132635
Q48840232		Q27104036
Q72437853		Q27104058
Q106038632		Q27104136
Q104252268		Q27104309
Q110492803		Q27104558
Q72466459		Q27104753
Q72436467		Q27139629
Q72483108		Q27139796
Q72518457		Q27076912
Q72435764		Q27120548
Q72492646		Q27133129
Q85978038		Q27157626
Q72437514		Q27144078
Q72443724		Q27144131
Q72516740		Q27134076
Q55609537		Q27134253
Q72496325		Q27144870
Q85984410		Q27121449
Q97787600		Q27121648
Q102073435		Q27135639
Q12824419		Q48318
Q25683269		Q48318
Q10534698		Q58396
Q4337164		Q112356
Q28008345		Q118040
Q12249918		Q132621
Q13024130		Q132621
Q55451228		Q132621
Q12556335		Q134658
Q13184385		Q134658
Q21699489		Q134658
Q20817264		Q139160
Q12439826		Q139857
Q25523962		Q139857
Q4116517		Q151123
Q12039476		Q151123
Q4116567		Q151145
Q12039489		Q151145
Q12452845		Q161284
Q13167322		Q161284
Q48789327		Q161301
Q72467316		Q161456
Q15605495		Q161459
Q12540692		Q161480
Q13167823		Q161480
Q15642873		Q161529
Q97226771		Q161529
Q16082546		Q161645
Q7449432		Q165082
Q12460159		Q170591
Q12550489		Q170591
Q12805991		Q170591
Q12831944		Q170591
Q13170680		Q170591
Q55706566		Q170591
Q2122522		Q172411
Q25485159		Q172411
Q12420753		Q179619
Q12824209		Q179619
Q12438641		Q179894
Q21700971		Q179894
Q25632508		Q179894
Q12348120		Q181381
Q12821898		Q181381
Q65313114		Q183290
Q12458801		Q184373
Q13171864		Q184373
Q21699406		Q184373
Q10363635		Q185331
Q13166058		Q186414
Q31792872		Q186414
Q55704990		Q186414
Q13198128		Q186521
Q11764425		Q189298
Q11764848		Q189298
Q11764984		Q189298
Q15654485		Q189298
Q65313145		Q189298
Q16493758		Q192423
Q12415642		Q194207
Q55700350		Q194207
Q13116204		Q199678
Q13167328		Q199678
Q16493760		Q199678
Q18370446		Q199678
Q25538968		Q199678
Q25633247		Q199678
Q25683930		Q199678
Q108730742		Q108730704
Q27896551		Q18211802
Q27115553		Q18211840
Q100605029		Q18212012
Q27290932		Q18212099
Q21656571		Q18213351
Q27116425		Q18213351
Q20986222		Q18234767
Q55829854		Q18343387
Q82945526		Q18379596
Q25323687		Q18384165
Q27261916		Q18384165
Q27259125		Q18388558
Q109435337		Q18388718
Q48845602		Q27077831
Q72480874		Q27078015
Q72487354		Q27081020
Q72467520		Q27086715
Q106041981		Q27123326
Q61745400		Q27159509
Q97062702		Q27159509
Q72502788		Q27159833
Q72514894		Q27136842
Q99962595		Q27147198
Q45024928		Q27147428
Q76105733		Q27093443
Q55086553		Q27093571
Q72481039		Q27093571
Q72462331		Q27094167
Q27253354		Q3556224
Q65164417		Q3563148
Q99392922		Q3591961
Q4727373		Q3611854
Q5016447		Q3649449
Q2935819		Q3655009
Q20817265		Q3662569
Q27132361		Q3678337
Q4382281		Q3680923
Q4240233		Q3696987
Q65306319		Q3696987
Q17319156		Q3732745
Q15634011		Q3797865
Q10337039		Q3817186
Q4348653		Q3899224
Q4087574		Q3916638
Q7632709		Q3976577
Q15627917		Q3985310
Q27252230		Q3998748
Q6163233		Q4013798
Q9375284		Q4013798
Q19744924		Q4013798
Q4505758		Q4024467
Q21702633		Q4027534
Q107090414		Q4027534
Q65167184		Q4043402
Q52354863		Q4052559
Q19903285		Q4134945
Q18600726		Q4138106
Q25551622		Q4138106
Q9385019		Q4138164
Q27122660		Q20982332
Q18212704		Q20986154
Q36490323		Q21036645
Q63395372		Q21045149
Q24893969		Q21050994
Q27289191		Q21060907
Q28209494		Q21099044
Q21546982		Q21099103
Q21763219		Q21099132
Q27105838		Q21099362
Q82224256		Q27094438
Q72502090		Q27094928
Q76391128		Q27094998
Q72505015		Q27095147
Q56882992		Q27095171
Q72492438		Q27095259
Q72506350		Q27124176
Q41804861		Q27108165
Q58844001		Q27108323
Q65168266		Q7671084
Q15633804		Q7673043
Q72509390		Q7679593
Q22075853		Q7692228
Q22075863		Q7692231
Q10380902		Q7705415
Q65163808		Q7808720
Q22668743		Q7840692
Q65168329		Q7841496
Q56324815		Q7841508
Q9367029		Q7900382
Q72502673		Q9048300
Q26985330		Q9087778
Q72452160		Q9127828
Q98585504		Q9189978
Q27893940		Q9545624
Q30588015		Q10295348
Q15632869		Q10373228
Q65224169		Q10374760
Q63396422		Q10382439
Q22829338		Q10395725
Q27280536		Q27095617
Q72461159		Q27096425
Q28209026		Q27096447
Q72485316		Q27096447
Q97206388		Q27096559
Q7700546		Q22075912
Q27458211		Q22343708
Q63197927		Q22668699
Q72470683		Q22683540
Q27117864		Q22712288
Q27155698		Q22808508
Q27118010		Q22808806
Q81976863		Q22808806
Q26840980		Q22829177
Q108612065		Q22829177
Q27155783		Q22829194
Q27104649		Q22911785
Q27260693		Q22927331
Q27080552		Q23044263
Q27236566		Q23055215
Q45410290		Q23417271
Q45410305		Q23417673
Q45410410		Q23419083
Q27149695		Q23688137
Q72488090		Q23978278
Q56324007		Q27166437
Q72458156		Q27167194
Q72471668		Q23993346
Q24695429		Q24004759
Q72495740		Q24004759
Q72476819		Q24008333
Q72495277		Q27162342
Q72486982		Q27163117
Q72480889		Q27163215
Q72516595		Q27163233
Q72500747		Q27163236
Q28131975		Q27148998
Q30314242		Q27258486
Q72472634		Q27208252
Q72467981		Q27193576
Q72507458		Q27151400
Q72461232		Q27155121
Q28209549		Q27155401
Q27465432		Q27165162
Q72496958		Q27165473
Q39045984		Q27254980
Q97206246		Q27255627
Q61082127		Q27255678
Q72467868		Q27188821
Q72493908		Q27451209
Q72469340		Q27451634
Q72436228		Q27451671
Q72499985		Q27452019
Q72473911		Q27452062
Q65224338		Q27256428
Q28131960		Q27256882
Q48937535		Q27256937
Q30314804		Q27257184
Q72478195		Q27225119
Q97207065		Q27236139
Q72513270		Q27213160
Q39045867		Q27259552
Q107306493		Q27265738
Q72469863		Q27236511
Q39045864		Q27236870
Q56291549		Q27260863
Q72513819		Q27216287
Q106041692		Q27237315
Q72481669		Q27251317
Q110193119		Q27266621
Q65224343		Q27266623
Q105337190		Q27266648
Q61083554		Q27268087
Q30314814		Q27268427
Q65163290		Q27268618
Q110492901		Q27261757
Q58279218		Q27277242
Q29533408		Q27277359
Q1313120		Q27277405
Q42807548		Q27277405
Q108133860		Q27251741
Q39045990		Q27251789
Q30314351		Q27252286
Q28132015		Q27262582
Q97317067		Q27278293
Q65225170		Q27268865
Q39049729		Q27268968
Q86007122		Q27268968
Q39045902		Q27252935
Q24629332		Q27264097
Q20386843		Q27264361
Q97206400		Q27269705
Q72499348		Q27269753
Q106691233		Q27270053
Q61082143		Q27270546
Q56744256		Q27264861
Q97205772		Q27265420
Q24860903		Q27254512
Q25446832		Q27280524
Q24896436		Q27280736
Q27081233		Q27285820
Q28209884		Q27285820
Q39045901		Q27271358
Q28868719		Q27271364
Q27123307		Q27271424
Q72454639		Q27452315
Q72509615		Q27452580
Q72496311		Q27452721
Q72478280		Q27452770
Q72511964		Q27452779
Q75187088		Q27452941
Q72475426		Q27452952
Q24279401		Q27281417
Q30315112		Q27281803
Q21662654		Q27271567
Q72464315		Q27453379
Q72440121		Q27453428
Q72486570		Q27453525
Q72437681		Q27453668
Q28411453		Q27282062
Q106636357		Q27286964
Q55231674		Q27286991
Q65225029		Q27287305
Q30314839		Q27287540
Q72503959		Q27463887
Q72495552		Q27464496
Q39046357		Q27272459
Q56291627		Q27272769
Q42807540		Q27282913
Q72436562		Q27454167
Q72446753		Q27454562
Q72438912		Q27454751
Q72480560		Q27455116
Q72478243		Q27295084
Q72517489		Q27449942
Q72446731		Q27451078
Q72445628		Q27451099
Q72469265		Q63409574
Q72501128		Q63409621
Q63410038		Q63410037
Q109062211		Q65015200
Q104399399		Q65195758
Q82522794		Q65224175
Q72437202		Q65224677
Q82982211		Q65225174
Q82271741		Q65225207
Q97205303		Q72440884
Q104399152		Q72462224
Q28130010		Q27288295
Q96371452		Q27288520
Q72457391		Q27465198
Q28209541		Q27283830
Q55121994		Q27284634
Q59543633		Q27273740
Q30945844		Q27273901
Q61082557		Q27274128
Q72457357		Q27455352
Q72481424		Q27455469
Q72443361		Q27455481
Q72463401		Q27455517
Q72434211		Q27455861
Q72491497		Q27456145
Q72480591		Q27456164
Q29550991		Q27289374
Q72469846		Q27289641
Q72489236		Q27465601
Q72463713		Q27467293
Q72437594		Q27456295
Q72458677		Q27456574
Q72440183		Q27456865
Q39045862		Q27274374
Q85782656		Q27274772
Q98926232		Q27274977
Q72482415		Q63398212
Q72498468		Q63398285
Q72491856		Q63398396
Q72463546		Q63398457
Q72491471		Q63398524
Q72470325		Q63398583
Q72471004		Q63398662
Q72514617		Q63399239
Q72476173		Q63399568
Q72492285		Q63399580
Q72469480		Q63399661
Q72476352		Q63399744
Q28209403		Q27294523
Q48969441		Q27294678
Q85983412		Q27294808
Q30315089		Q27294827
Q28131991		Q27294859
Q72454981		Q63408593
Q76506643		Q72440326
Q76415703		Q72440561
Q72439806		Q63408603
Q72512257		Q63408698
Q72468066		Q63408909
Q72507499		Q63408913
Q72445059		Q63408976
Q72470797		Q63409053
Q72495227		Q63409293
Q72449121		Q63409368
Q100146246		Q63409374
Q72465598		Q63409386
Q72470552		Q63409387
Q72466668		Q63409443
Q72458953		Q27462573
Q72497402		Q27462921
Q72472328		Q27463560
Q72451893		Q27463591
Q76756189		Q72448842
Q76148974		Q72449193
Q76415270		Q72449197
Q76511705		Q72449238
Q72434056		Q27467690
Q72472032		Q27468093
Q28209287		Q27289899
Q65224773		Q27290201
Q81984143		Q27290262
Q65225210		Q27290797
Q72434805		Q27457055
Q72437810		Q27457272
Q72434005		Q27457556
Q72435503		Q27457579
Q72511676		Q27458499
Q65225315		Q27275115
Q39045888		Q27275923
Q56274006		Q27291078
Q83036864		Q56326140
Q59314255		Q57701653
Q38671859		Q27894374
Q72444577		Q27894799
Q12469965		Q27292370
Q76119741		Q72493752
Q106055976		Q72479907
Q76145899		Q72480668
Q76616585		Q72480895
Q105180158		Q72481021
Q76148981		Q72469041
Q76416786		Q72469354
Q76416255		Q72469408
Q76119840		Q72493928
Q76393647		Q72493953
Q76415808		Q72494505
Q82956284		Q61082528
Q82902163		Q61083765
Q82106684		Q61083907
Q72475359		Q27460370
Q72492339		Q27460928
Q27958401		Q27460940
Q72515741		Q27902945
Q82927679		Q28130686
Q82951769		Q28131948
Q72471117		Q28209328
Q76005583		Q28209610
Q82716972		Q30749797
Q27263223		Q30895289
Q72510652		Q63392171
Q72481537		Q63392308
Q72444304		Q63392342
Q72499127		Q63392726
Q72441133		Q63392753
Q72517463		Q63392790
Q72501074		Q63393019
Q72460828		Q63393042
Q72441135		Q63395307
Q76616141		Q72437454
Q72469228		Q63395946
Q72506935		Q63396423
Q72477602		Q63396627
Q72462516		Q63397983
Q72500260		Q63398011
Q28487600		Q35666789
Q58232396		Q37864045
Q72461547		Q39045244
Q44264717		Q43770969
Q96416071		Q44205464
Q105330640		Q44205464
Q66084500		Q47455840
Q97358702		Q48937456
Q72515090		Q48999691
Q18212063		Q49001221
Q106834859		Q49001221
Q82960496		Q51081423
Q76139622		Q72439349
Q72518444		Q27461113
Q72484263		Q27461358
Q76009780		Q72475976
Q76415385		Q72476057
Q76415080		Q72450026
Q76393707		Q72450212
Q76146214		Q72450246
Q76009878		Q72450600
Q65225408		Q65225406
Q72471118		Q65707091
Q106624952		Q67866068
Q12357951		Q72463492
Q76534616		Q72442139
Q76393652		Q72442527
Q76393957		Q72443107
Q76513212		Q72476764
Q27094460		Q72451318
Q106902640		Q72451359
Q76327667		Q72452174
Q72449720		Q69754370
Q72493485		Q69754377
Q72450697		Q69754393
Q72477635		Q69754455
Q72514363		Q69756777
Q72517329		Q69756956
Q72456008		Q69756958
Q72446615		Q69756968
Q72486898		Q69757027
Q72471909		Q69757050
Q72462509		Q69757069
Q72462534		Q69757073
Q72512625		Q69757077
Q72448956		Q69757087
Q72453161		Q69757104
Q72470605		Q69757934
Q72438458		Q69758020
Q72501047		Q69758043
Q72495999		Q69758822
Q72475578		Q69758823
Q72491377		Q69758829
Q72445954		Q69758838
Q72469363		Q69758902
Q72453038		Q69758914
Q72517353		Q69759006
Q72492278		Q69999891
Q72463649		Q69999921
Q72490109		Q69999941
Q72466941		Q69999986
Q72502666		Q70000056
Q106902842		Q72443647
Q76416840		Q72444040
Q76416691		Q72444514
Q76416554		Q72477706
Q76393658		Q72477998
Q76423490		Q72478018
Q76148906		Q72478204
Q76148986		Q72478269
Q76146132		Q72478348
Q76393705		Q72478409
Q76506966		Q72452532
Q76414641		Q72466004
Q76393781		Q72466853
Q86564228		Q72444802
Q76146001		Q72478777
Q76146005		Q72478801
Q76303581		Q72466948
Q76416223		Q72467458
Q76010014		Q72467493
Q76100091		Q72468299
Q76416885		Q72447890
Q76139625		Q72448255
Q76009787		Q72448403
Q76512304		Q72470010
Q76416589		Q72470197
Q76010024		Q72504396
Q76393847		Q72505353
Q106039292		Q72483087
Q76415117		Q72483653
Q76415412		Q72470819
Q76403932		Q72471661
Q76511702		Q72459188
Q106902661		Q72495297
Q76616267		Q72495392
Q76139687		Q72503346
Q82006082		Q72472167
Q76416099		Q72506882
Q76414790		Q72496501
Q76421857		Q72496658
Q76145953		Q72497161
Q77379855		Q72497379
Q76415292		Q72474429
Q104908513		Q72507173
Q106589204		Q72508057
Q76414495		Q72498517
Q104399299		Q72487154
Q76512181		Q72487164
Q99756451		Q76295300
Q76006011		Q72509039
Q105313851		Q72487763
Q76417017		Q72488284
Q76005538		Q72510149
Q76393641		Q72510342
Q97153939		Q72501780
Q76146191		Q72489106
Q76149031		Q72512369
Q76415405		Q72502417
Q76416203		Q72502993
Q77369205		Q72516358
Q76006039		Q72516367
Q76009769		Q72516522
Q76416583		Q72516913
Q61082542		Q81992567
Q100145913		Q77425147
Q81976767		Q81976272
Q82003806		Q81977051
Q109596033		Q81981409
Q84027001		Q82003818
Q82863775		Q82006083
Q81986265		Q82006215
Q82865674		Q82006297
Q82866297		Q82006391
Q104640223		Q81993853
Q82863129		Q82006460
Q82967816		Q82006541
Q83003127		Q82006650
Q82265686		Q80775560
Q82881906		Q81988163
Q82885221		Q82040184
Q82947901		Q82035915
Q82984693		Q82023752
Q18357634		Q82096697
Q83000074		Q82029977
Q102388498		Q82076806
Q97206884		Q82236266
Q83780831		Q82287534
Q12885761		Q82457893
Q91869389		Q82875129
Q18692063		Q82944620
Q82007340		Q82948088
Q16322581		Q82937626
Q111592714		Q82941022
Q104376963		Q82941144
Q97205757		Q83026370
Q101552170		Q83001584
Q97358307		Q83033567
Q28455168		Q83048266
Q97205778		Q83042101
Q25389524		Q83071075
Q98557307		Q83085760
Q90495805		Q90495804
Q90495810		Q90495809
Q90495865		Q90495864
Q90495907		Q90495906
Q90496068		Q90496067
Q90496518		Q90496517
Q90497077		Q90497076
Q90492567		Q90492566
Q90492594		Q90492593
Q90492639		Q90492637
Q90492875		Q90492874
Q90492934		Q90492933
Q90493006		Q90493004
Q90493029		Q90493028
Q90493115		Q90493114
Q90493247		Q90493246
Q90493557		Q90493556
Q90493933		Q90493932
Q90493942		Q90493941
Q90494129		Q90494128
Q90494328		Q90494327
Q90494386		Q90494385
Q90495132		Q90495131
Q90495339		Q90495337
Q90488236		Q90488235
Q90488338		Q90488337
Q90488602		Q90488599
Q90488675		Q90488674
Q90489035		Q90489034
Q90489068		Q90489067
Q90489070		Q90489069
Q90489481		Q90489480
Q90489753		Q90489751
Q90489896		Q90489894
Q90489965		Q90489964
Q90490001		Q90490000
Q90490180		Q90490179
Q90490864		Q90490862
Q90491157		Q90491156
Q90491380		Q90491379
Q90491397		Q90491396
Q90491774		Q90491771
Q90491780		Q90491779
Q90491790		Q90491787
Q90492185		Q90492184
Q83076582		Q85806080
Q90485955		Q90485954
Q90486088		Q90486087
Q90486099		Q90486098
Q90486107		Q90486106
Q90486180		Q90486179
Q90486438		Q90486437
Q90486671		Q90486670
Q90487130		Q90487129
Q90487256		Q90487255
Q90487309		Q90487308
Q90487356		Q90487355
Q90487367		Q90487366
Q90488168		Q90488167
Q90553702		Q90553700
Q90553816		Q90553814
Q90553824		Q90553823
Q90553852		Q90553851
Q90553874		Q90553872
Q90553886		Q90553884
Q90554069		Q90554068
Q90554318		Q90554317
Q90554336		Q90554335
Q90554422		Q90554421
Q90557011		Q90557010
Q90557702		Q90557701
Q90557751		Q90557748
Q90557895		Q90557894
Q90558125		Q90558124
Q90559159		Q90559158
Q90559233		Q90559231
Q90559384		Q90559382
Q90559486		Q90559485
Q90559556		Q90559555
Q90559712		Q90559710
Q90559794		Q90559791
Q90559928		Q90559926
Q90560317		Q90560316
Q90560344		Q90560343
Q90560469		Q90560468
Q90560487		Q90560486
Q90560594		Q90560592
Q90561176		Q90561175
Q90561927		Q90561926
Q90561993		Q90561990
Q90551124		Q90551123
Q90551182		Q90551179
Q90551338		Q90551337
Q90562257		Q90562256
Q90562260		Q90562259
Q90562286		Q90562285
Q90562316		Q90562315
Q90562475		Q90562473
Q90563087		Q90563084
Q90563230		Q90563229
Q90563396		Q90563395
Q90563405		Q90563404
Q90552096		Q90552095
Q90552321		Q90552320
Q90552881		Q90552880
Q90552919		Q90552916
Q90552981		Q90552980
Q90563803		Q90563802
Q90564131		Q90564130
Q90564247		Q90564246
Q27464365		Q96581234
Q83089502		Q100741772
Q90554467		Q90554466
Q90554565		Q90554563
Q90554628		Q90554627
Q90554789		Q90554788
Q90554837		Q90554836
Q90555011		Q90555010
Q90555042		Q90555041
Q90555132		Q90555128
Q90555304		Q90555303
Q90555305		Q90555303
Q90555557		Q90555556
Q90555613		Q90555611
Q90555619		Q90555618
Q90555649		Q90555648
Q90555671		Q90555667
Q90555750		Q90555749
Q90555819		Q90555818
Q90556069		Q90556065
Q90556601		Q90556600
Q90556614		Q90556613
Q105192862		Q105192861
Q106959680		Q105273282
Q76754896		Q105592970
Q105111689		Q105969941
Q106026354		Q106026353
Q25533215		Q948846
Q2172168		Q973473
Q4291752		Q978572
Q10329189		Q978572
Q4332245		Q1025482
Q28413276		Q1055849
Q27132687		Q1090054
Q109045214		Q1107644
Q22075879		Q1124727
Q15698162		Q1146112
Q65167818		Q1176294
Q4639630		Q1176343
Q3027633		Q1224329
Q27265707		Q1224329
Q96630805		Q1224329
Q65224245		Q1227317
Q48855920		Q1248264
Q5380535		Q1281020
Q55664459		Q1291820
Q4498185		Q1313546
Q4332795		Q1319162
Q65168337		Q1324057
Q4162585		Q1341604
Q18236405		Q1341604
Q27110376		Q1341604
Q12820999		Q1404816
Q4493195		Q1523448
Q7442955		Q1531155
Q12858527		Q1641357
Q27109983		Q1641357
Q56811187		Q1641357
Q15643855		Q1722304
Q49088086		Q1722304
Q48938091		Q1792796
Q24834041		Q1796798
Q4138102		Q1805590
Q4202657		Q1805592
Q15426236		Q1808882
Q24882991		Q5462900
Q65167605		Q5462983
Q27085699		Q5476523
Q106691989		Q5476523
Q65162953		Q5572598
Q65167644		Q5613557
Q6441879		Q5641126
Q27236771		Q5642889
Q112620138		Q5703106
Q27105871		Q5710012
Q63398865		Q5748732
Q72460230		Q5768893
Q27145806		Q5772827
Q27101866		Q5848267
Q16639984		Q5931666
Q3604526		Q5948038
Q6138913		Q5948038
Q72494475		Q6036780
Q86004622		Q6062189
Q56053725		Q6095002
Q24629234		Q6135415
Q18395039		Q6343339
Q4747786		Q3658298
Q65167466		Q3706879
Q27216091		Q3732771
Q4737383		Q3748270
Q27123395		Q3774530
Q12420864		Q3791889
Q4161308		Q3792005
Q11428647		Q3792005
Q6026538		Q3798358
Q65163044		Q3798358
Q20966389		Q3824464
Q27116411		Q3827575
Q27158941		Q3877363
Q77572405		Q3906700
Q21010312		Q3916635
Q23696496		Q4058459
Q27269788		Q4060118
Q55524381		Q4069954
Q56298554		Q4069960
Q21099345		Q4072449
Q81995710		Q4073317
Q81986620		Q4117109
Q4445880		Q4119775
Q10372926		Q4134938
Q21099368		Q4134941
Q25474092		Q4134941
Q82908386		Q4134960
Q2466358		Q4140494
Q28502400		Q4161107
Q5807058		Q4161314
Q10408366		Q9147958
Q16038948		Q9147958
Q27159685		Q9579862
Q63409590		Q9696360
Q15627912		Q10369545
Q19967804		Q10369545
Q76512242		Q10381006
Q27094139		Q10395560
Q16633666		Q10860138
Q16633836		Q10860261
Q86006712		Q10860261
Q17190275		Q10860475
Q27283509		Q10883374
Q1722311		Q11129316
Q14944117		Q11129316
Q18472941		Q11309584
Q13422263		Q11694846
Q27121171		Q11855353
Q19597156		Q11858968
Q18456318		Q12039474
Q15427955		Q12059668
Q27102740		Q12400178
Q27126876		Q12430647
Q30681156		Q12438852
Q65167785		Q12745785
Q4044800		Q12871952
Q15627991		Q14773521
Q15632871		Q14850344
Q48812039		Q14850344
Q56327873		Q15322708
Q2098236		Q548286
Q3618438		Q572404
Q3143701		Q677933
Q61083523		Q723321
Q18967277		Q724424
Q65173163		Q754622
Q11955669		Q754986
Q12442512		Q791818
Q4413564		Q829303
Q20650185		Q845530
Q65167827		Q851813
Q72489005		Q851813
Q3637988		Q862414
Q65162549		Q862414
Q65167400		Q867350
Q3753888		Q904337
Q15633355		Q904833
Q20908592		Q905293
Q11309526		Q905401
Q10274436		Q905406
Q25101337		Q905406
Q72508369		Q906609
Q12430803		Q920725
Q22075881		Q921133
Q2664884		Q924467
Q27089437		Q925685
Q13417903		Q947595
Q107140061		Q107140031
Q107140068		Q107140038
Q76309662		Q7115929
Q13025573		Q7162195
Q76415340		Q7162195
Q65168063		Q7181486
Q27274846		Q7187582
Q27177505		Q7196412
Q72499965		Q7197352
Q12439382		Q7205708
Q81981889		Q7205708
Q21082812		Q7242858
Q30896347		Q7250469
Q65168097		Q7250469
Q65163545		Q7250480
Q65168127		Q7302580
Q65168133		Q7311799
Q85983529		Q7336329
Q109435339		Q7336329
Q65168159		Q7339205
Q95731353		Q2421303
Q24873145		Q2442512
Q65164691		Q2471714
Q15088361		Q2526386
Q30895469		Q2526386
Q15709227		Q2636110
Q18212201		Q2661725
Q102482203		Q2675854
Q5411255		Q2697578
Q3407515		Q2726127
Q6087950		Q2726127
Q15647796		Q2734627
Q5018834		Q2749498
Q30949845		Q2749498
Q20966472		Q2786152
Q12412640		Q2823208
Q18472679		Q2823210
Q57824311		Q2823210
Q3604548		Q2823298
Q12829946		Q2823298
Q54864594		Q2823298
Q18285180		Q2823311
Q65228811		Q2823316
Q4688179		Q2875340
Q65224293		Q2928816
Q6062312		Q2928998
Q5727286		Q2993328
Q12417179		Q312125
Q15726074		Q312251
Q12421014		Q321285
Q18370378		Q321285
Q20386461		Q326224
Q12415230		Q334599
Q12414755		Q339734
Q72509201		Q364160
Q12420862		Q367994
Q22075844		Q367994
Q92587919		Q367994
Q12819672		Q372524
Q15667199		Q372524
Q12444116		Q377339
Q15628211		Q380055
Q12416949		Q385140
Q12818270		Q385140
Q12830064		Q388692
Q25601007		Q388692
Q684873		Q389496
Q12458795		Q390305
Q12314896		Q407172
Q12818367		Q407373
Q85549523		Q407373
Q12447547		Q407418
Q12827124		Q407418
Q12451421		Q407426
Q12630279		Q407833
Q12414751		Q407867
Q12415116		Q407867
Q55704660		Q407891
Q4243299		Q408088
Q72516631		Q408088
Q3614462		Q408327
Q18371273		Q408788
Q10494803		Q408810
Q27110379		Q408810
Q12437523		Q408908
Q12438853		Q408920
Q12957815		Q408920
Q15651807		Q408929
Q12433092		Q409171
Q15647864		Q409288
Q12827200		Q409304
Q65174624		Q409304
Q12822493		Q409373
Q15647324		Q409373
Q65162525		Q409373
Q3680960		Q409512
Q65168394		Q409579
Q10303980		Q409595
Q12439650		Q409707
Q5908854		Q409765
Q13027844		Q409765
Q15088341		Q409978
Q65168140		Q409978
Q12458814		Q410185
Q12830058		Q410234
Q4505496		Q410497
Q65167482		Q410521
Q62625929		Q410563
